time (s);air mass flow  rate (kg/s);outlet velocity (m/s) x;y;z;pressure
0.32474674674674675;-0.023373661957376952;211.52291129311345;0.0;0.0;574909.7723053356
0.3248078078078078;-0.023334755245233357;211.838476558388;0.0;0.0;572374.6323757025
0.3248688688688689;-0.02329580803987957;212.15455171450876;0.0;0.0;569846.9198442199
0.3249299299299299;-0.02325682101296835;212.47114156724982;0.0;0.0;567326.6290546985
0.324990990990991;-0.0232177948213805;212.78825084396425;0.0;0.0;564813.7542546832
0.32505205205205207;-0.023178730107628873;213.10588419548895;0.0;0.0;562308.289597436
0.32511311311311314;-0.023139627500248984;213.4240461979763;0.0;0.0;559810.2291438677
0.32517417417417416;-0.023100487614177073;213.7427413546591;0.0;0.0;557319.5668644173
0.32523523523523523;-0.02306131105111575;214.06197409754722;0.0;0.0;554836.2966408795
0.3252962962962963;-0.023022098399888318;214.38174878906503;0.0;0.0;552360.4122681852
0.3253573573573574;-0.022982850236781354;214.70206972362297;0.0;0.0;549891.9074561348
0.3254184184184184;-0.022943567125876665;215.0229411291327;0.0;0.0;547430.7758310849
0.32547947947947947;-0.02290424961937253;215.34436716846298;0.0;0.0;544977.0109375922
0.32554054054054055;-0.022864898257895193;215.66635194084353;0.0;0.0;542530.6062400135
0.3256016016016016;-0.02282551357080029;215.98889948321275;0.0;0.0;540091.5551240647
0.32566266266266264;-0.022786096076465052;216.31201377151518;0.0;0.0;537659.8508983391
0.3257237237237237;-0.022746646282571326;216.635698721948;0.0;0.0;535235.4867957878
0.3257847847847848;-0.02270716468638018;216.9599581921621;0.0;0.0;532818.4559751619
0.32584584584584586;-0.022667651774997764;217.2847959824138;0.0;0.0;530408.7515224167
0.32590690690690693;-0.022628108025633264;217.61021583667275;0.0;0.0;528006.3664520835
0.32596796796796795;-0.022588533905849;217.93622144368663;0.0;0.0;525611.2937086032
0.326029029029029;-0.02254892987380282;218.26281643800147;0.0;0.0;523223.52616763016
0.3260900900900901;-0.022509296378483565;218.59000440094488;0.0;0.0;520843.0566373004
0.3261511511511512;-0.022469633859939185;218.9177888615664;0.0;0.0;518469.8778594706
0.3262122122122122;-0.0224299427494982;219.2461732975408;0.0;0.0;516103.9825109261
0.32627327327327327;-0.022390223469984514;219.5751611360325;0.0;0.0;513745.3632045588
0.32633433433433434;-0.022350476435926133;219.90475575452754;0.0;0.0;511394.0124905159
0.3263953953953954;-0.02231070205375756;220.23496048162679;0.0;0.0;509049.92285732226
0.32645645645645643;-0.022270900722016377;220.5657785978068;0.0;0.0;506713.08673297474
0.3265175175175175;-0.022231072831533978;220.89721333614622;0.0;0.0;504383.49648600956
0.3265785785785786;-0.022191218765621155;221.22926788302317;0.0;0.0;502061.1444265457
0.32663963963963966;-0.022151338900247942;221.5619453787777;0.0;0.0;499746.0228073014
0.3267007007007007;-0.02211143360421863;221.89524891834662;0.0;0.0;497438.12382458884
0.32676176176176175;-0.022071503239341473;222.22918155186602;0.0;0.0;495137.4396192833
