time (s);air mass flow  rate (kg/s);fuel mass flow  rate (kg/s);inlet air velocity (m/s) x;y;z;inlet fuel velocity (m/s) x;y;z;pressure
0.375;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37503003003003005;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37506006006006004;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3750900900900901;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37512012012012014;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37515015015015013;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3751801801801802;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3752102102102102;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3752402402402402;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37527027027027027;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3753003003003003;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3753303303303303;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37536036036036036;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3753903903903904;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3754204204204204;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37545045045045045;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3754804804804805;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3755105105105105;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37554054054054054;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3755705705705706;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3756006006006006;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3756306306306306;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3756606606606607;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37569069069069067;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3757207207207207;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37575075075075076;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37578078078078075;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3758108108108108;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37584084084084085;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3758708708708709;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3759009009009009;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37593093093093094;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.375960960960961;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.375990990990991;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37602102102102103;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3760510510510511;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37608108108108107;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3761111111111111;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37614114114114117;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37617117117117116;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3762012012012012;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37623123123123126;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37626126126126125;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3762912912912913;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37632132132132134;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37635135135135134;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3763813813813814;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37641141141141143;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3764414414414414;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3764714714714715;0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3765015015015015;0.0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.3765315315315315;0.0;0;0.0;0.0;0.0;0;0.0;0.0;101300.0
0.37656156156156156;4.799348591131836e-239;0;5.182202309139794e-235;0.0;0.0;0;0.0;0.0;101300.0
0.3765915915915916;9.703747363394646e-161;0;1.0477834864258887e-156;0.0;0.0;0;0.0;0.0;101300.0
0.3766216216216216;4.1959697557004715e-121;0;4.530690726914613e-117;0.0;0.0;0;0.0;0.0;101300.0
0.37665165165165165;3.639626497604798e-97;0;3.929966844905901e-93;0.0;0.0;0;0.0;0.0;101300.0
0.3766816816816817;3.8510583385075643e-81;0;4.158265030242257e-77;0.0;0.0;0;0.0;0.0;101300.0
0.3767117117117117;1.158601532900978e-69;0;1.251025514226379e-65;0.0;0.0;0;0.0;0.0;101300.0
0.37674174174174174;4.901657350612695e-61;0;5.292672444734154e-57;0.0;0.0;0;0.0;0.0;101300.0
0.3767717717717718;2.571594151588186e-54;0;2.776735404291164e-50;0.0;0.0;0;0.0;0.0;101300.0
0.3768018018018018;6.203422958727086e-49;0;6.698282521233774e-45;0.0;0.0;0;0.0;0.0;101300.0
0.37683183183183183;1.587569753942029e-44;0;1.714213395543054e-40;0.0;0.0;0;0.0;0.0;101300.0
0.3768618618618619;7.534901264952925e-41;0;8.135975537707465e-37;0.0;0.0;0;0.0;0.0;101300.0
0.3768918918918919;9.769791240126608e-38;0;1.0549147194256613e-33;0.0;0.0;0;0.0;0.0;101300.0
0.3769219219219219;4.5654532307344036e-35;0;4.9296486440469216e-31;0.0;0.0;0;0.0;0.0;101300.0
0.37695195195195197;9.423679142107812e-33;0;1.0175425036026964e-28;0.0;0.0;0;0.0;0.0;101300.0
0.37698198198198196;1.0009771842568676e-30;0;1.0808271533426725e-26;0.0;0.0;0;0.0;0.0;101300.0
0.377012012012012;6.149828345124873e-29;0;6.640412557197396e-25;0.0;0.0;0;0.0;0.0;101300.0
0.37704204204204206;2.3936157560638616e-27;0;2.5845593131509207e-23;0.0;0.0;0;0.0;0.0;101300.0
0.37707207207207205;6.341884986880305e-26;0;6.8477899446682055e-22;0.0;0.0;0;0.0;0.0;101300.0
0.3771021021021021;1.2115636415239157e-24;0;1.3082125170854428e-20;0.0;0.0;0;0.0;0.0;101300.0
0.37713213213213215;1.7485599717491595e-23;0;1.8880461277622988e-19;0.0;0.0;0;0.0;0.0;101300.0
0.37716216216216214;1.9805765927262435e-22;0;2.1385711826016064e-18;0.0;0.0;0;0.0;0.0;101300.0
0.3771921921921922;1.817081413271542e-21;0;1.9620336628913392e-17;0.0;0.0;0;0.0;0.0;101300.0
0.37722222222222224;1.386263736551234e-20;0;1.4968487910852866e-16;0.0;0.0;0;0.0;0.0;101300.0
0.37725225225225223;8.990836084260341e-20;0;9.708053214355783e-16;0.0;0.0;0;0.0;0.0;101300.0
0.3772822822822823;5.050773314323601e-19;0;5.453683689656046e-15;0.0;0.0;0;0.0;0.0;101300.0
0.3773123123123123;2.497118945107069e-18;0;2.6963191603631334e-14;0.0;0.0;0;0.0;0.0;101300.0
0.3773423423423423;1.1014817495354228e-17;0;1.189349170523923e-13;0.0;0.0;0;0.0;0.0;101300.0
0.37737237237237237;4.386198825047535e-17;0;4.736094752839594e-13;0.0;0.0;0;0.0;0.0;101300.0
0.3774024024024024;1.5929694131830463e-16;0;1.7200437964935232e-12;0.0;0.0;0;0.0;0.0;101300.0
0.3774324324324324;5.323515159517542e-16;0;5.748182701995919e-12;0.0;0.0;0;0.0;0.0;101300.0
0.37746246246246246;1.6498447734589118e-15;0;1.7814562189833922e-11;0.0;0.0;0;0.0;0.0;101300.00000000003
0.3774924924924925;4.774342082195939e-15;0;5.1552009805447846e-11;0.0;0.0;0;0.0;0.0;101300.00000000009
0.37752252252252255;1.2978753719069855e-14;0;1.4014095083028488e-10;0.0;0.0;0;0.0;0.0;101300.00000000025
0.37755255255255254;3.3321554364583024e-14;0;3.5979681970036994e-10;0.0;0.0;0;0.0;0.0;101300.00000000063
0.3775825825825826;8.118134909725516e-14;0;8.765734906779528e-10;0.0;0.0;0;0.0;0.0;101300.00000000151
0.37761261261261264;1.8848158853455218e-13;0;2.035171450431609e-09;0.0;0.0;0;0.0;0.0;101300.00000000362
0.37764264264264263;4.1861272749384507e-13;0;4.52006309160841e-09;0.0;0.0;0;0.0;0.0;101300.00000000834
0.3776726726726727;8.924152628782409e-13;0;9.63605028512416e-09;0.0;0.0;0;0.0;0.0;101300.00000001835
0.37770270270270273;1.83174500584192e-12;0;1.9778669998188344e-08;0.0;0.0;0;0.0;0.0;101300.00000003896
0.3777327327327327;3.6300204902351092e-12;0;3.919594546949595e-08;0.0;0.0;0;0.0;0.0;101300.00000007976
0.37776276276276277;6.9628548784607245e-12;0;7.51829585706646e-08;0.0;0.0;0;0.0;0.0;101300.00000015806
0.3777927927927928;1.2956475624166813e-11;0;1.3990039819527364e-07;0.0;0.0;0;0.0;0.0;101300.00000030365
0.3778228228228228;2.343716760123265e-11;0;2.530679773641435e-07;0.0;0.0;0;0.0;0.0;101300.00000056707
0.37785285285285286;4.1291420451744793e-11;0;4.458532035087594e-07;0.0;0.0;0;0.0;0.0;101300.00000103122
0.3778828828828829;7.097374014025981e-11;0;7.663545855327419e-07;0.0;0.0;0;0.0;0.0;101300.00000182899
0.3779129129129129;1.1920705712676814e-10;0;1.2871644452661183e-06;0.0;0.0;0;0.0;0.0;101300.0000031689
0.37794294294294295;1.9592912711395026e-10;0;2.11558788789658e-06;0.0;0.0;0;0.0;0.0;101300.00000537117
0.377972972972973;3.1554701804996846e-10;0;3.4071884015665074e-06;0.0;0.0;0;0.0;0.0;101300.00000891805
0.378003003003003;4.985704075915108e-10;0;5.383423746295568e-06;0.0;0.0;0;0.0;0.0;101300.00001452207
0.37803303303303304;7.737026464623058e-10;0;8.354224670899638e-06;0.0;0.0;0;0.0;0.0;101300.00002321866
0.3780630630630631;1.1804760283217049e-09;0;1.274644981942501e-05;0.0;0.0;0;0.0;0.0;101300.0000364875
0.3780930930930931;1.7725241015416137e-09;0;1.9139219237656872e-05;0.0;0.0;0;0.0;0.0;101300.00005641108
0.37812312312312313;2.621588837555938e-09;0;2.830718265490045e-05;0.0;0.0;0;0.0;0.0;101300.00008587832
0.3781531531531532;3.822363743974206e-09;0;4.127281406272736e-05;0.0;0.0;0;0.0;0.0;101300.00012884258
0.37818318318318317;5.4982753365742084e-09;0;5.936883842909006e-05;0.0;0.0;0;0.0;0.0;101300.00019064448
0.3782132132132132;7.808304579411452e-09;0;8.431188769497875e-05;0.0;0.0;0;0.0;0.0;101300.00027841165
0.37824324324324327;1.095494684961741e-08;0;0.0001182884502383324;0.0;0.0;0;0.0;0.0;101300.0004015478
0.37827327327327326;1.5193403636134484e-08;0;0.0001640541202500123;0.0;0.0;0;0.0;0.0;101300.00057232514
0.3783033033033033;2.0842091562762792e-08;0;0.00022504707119865665;0.0;0.0;0;0.0;0.0;101300.00080659516
0.37833333333333335;2.8294544526787786e-08;0;0.0003055165717509148;0.0;0.0;0;0.0;0.0;101300.00112463237
0.37836336336336335;3.8032772919352495e-08;0;0.0004106672348259538;0.0;0.0;0;0.0;0.0;101300.00155212959
0.3783933933933934;5.0642130250919594e-08;0;0.0005468195431468135;0.0;0.0;0;0.0;0.0;101300.00212135889
0.37842342342342344;6.682772229997449e-08;0;0.0007215870304626398;0.0;0.0;0;0.0;0.0;101300.00287251802
0.37845345345345344;8.743237742759814e-08;0;0.0009440703197077611;0.0;0.0;0;0.0;0.0;101300.0038552783
0.3784834834834835;1.1345617926965742e-07;0;0.0012250680311359913;0.0;0.0;0;0.0;0.0;101300.00513055209
0.37851351351351353;1.4607754496429556e-07;0;0.0015773043785070136;0.0;0.0;0;0.0;0.0;101300.00677249764
0.3785435435435435;1.8667581373311078e-07;0;0.0020156730733539322;0.0;0.0;0;0.0;0.0;101300.00887077721
0.3785735735735736;2.3685529233783159e-07;0;0.002557496959766384;0.0;0.0;0;0.0;0.0;101300.01153308578
0.3786036036036036;2.9847068600044697e-07;0;0.003222802608435376;0.0;0.0;0;0.0;0.0;101300.01488796576
0.3786336336336336;3.736538261048058e-07;0;0.004034608912173852;0.0;0.0;0;0.0;0.0;101300.01908792176
0.37866366366366366;4.6484158965645024e-07;0;0.005019228548607265;0.0;0.0;0;0.0;0.0;101300.0243128495
0.3786936936936937;5.748048903093737e-07;0;0.006206581011857749;0.0;0.0;0;0.0;0.0;101300.03077379051
0.3787237237237237;7.066786069857964e-07;0;0.007630515766112739;0.0;0.0;0;0.0;0.0;101300.038717023
0.37875375375375375;8.6399230387574e-07;0;0.009329143941674046;0.0;0.0;0;0.0;0.0;101300.04842849835
0.3787837837837838;1.0507015850479983e-06;0;0.011345176879942923;0.0;0.0;0;0.0;0.0;101300.06023863006
0.3788138138138138;1.271219918139189e-06;0;0.013726269738952074;0.0;0.0;0;0.0;0.0;101300.07452743994
0.37884384384384384;1.53045075465132e-06;0;0.01652536829591623;0.0;0.0;0;0.0;0.0;101300.09173006595
0.3788738738738739;1.833819769321724e-06;0;0.019801057028276725;0.0;0.0;0;0.0;0.0;101300.11234263206
0.3789039039039039;2.1873070378420746e-06;0;0.02361790651996211;0.0;0.0;0;0.0;0.0;101300.13692847987
0.37893393393393393;2.597478970825266e-06;0;0.028046818224312847;0.0;0.0;0;0.0;0.0;101300.16612475933
0.378963963963964;3.0715198223151164e-06;0;0.033165364618938556;0.0;0.0;0;0.0;0.0;101300.20064937345
