time (s);air mass flow  rate (kg/s);outlet velocity (m/s) x;y;z;pressure
0.405;0;0;0.0;0.0;377434.5929599668
0.43899900000000003;0;0;0.0;0.0;377434.5929599668
0.439;0;0.0;0.0;0.0;1127434.5929599667
0.4390610610610611;-0.0007166699422845838;4.045873695562544;0.0;0.0;1127339.2882067629
0.43912212212212215;-0.004517318098689066;25.51168450772659;0.0;0.0;1126738.6157256155
0.43918318318318317;-0.00833694039239841;47.11622108868315;0.0;0.0;1125630.2843190427
0.43924424424424424;-0.011318092755660068;64.02532733381953;0.0;0.0;1124126.1307440158
0.4393053053053053;-0.013589251214062152;76.96134537890343;0.0;0.0;1122320.9038630056
0.4393663663663664;-0.015344235740364996;87.01337766947638;0.0;0.0;1120283.5376868004
0.4394274274274274;-0.016728353375483476;94.99686605087071;0.0;0.0;1118063.5976828148
0.4394884884884885;-0.01784163671351534;101.47241747025555;0.0;0.0;1115697.3062552733
0.43954954954954956;-0.018752749845119394;106.82432137888624;0.0;0.0;1113211.7208896996
0.43961061061061063;-0.01950963391331387;111.32053018227522;0.0;0.0;1110627.4961446738
0.43967167167167165;-0.020146495955108357;115.15198359215357;0.0;0.0;1107960.7152150807
0.4397327327327327;-0.020688280442365148;118.4577403432317;0.0;0.0;1105224.1258376655
0.4397937937937938;-0.02115355119950296;121.34115889280949;0.0;0.0;1102427.992092713
0.43985485485485487;-0.021556381886963485;123.88050128630731;0.0;0.0;1099580.6941203761
0.43991591591591594;-0.02190762190103012;126.13602703229026;0.0;0.0;1096689.1589609466
0.43997697697697696;-0.022215761785586208;128.1548383186908;0.0;0.0;1093759.1758968208
0.44003803803803804;-0.022487536677156823;129.97425556808582;0.0;0.0;1090795.6312257047
0.4400990990990991;-0.02272835492380808;131.62421298827462;0.0;0.0;1087802.6857845497
0.4401601601601602;-0.02294260776441272;133.12898791457434;0.0;0.0;1084783.9110949591
0.4402212212212212;-0.02313389661101257;134.50846897786107;0.0;0.0;1081742.395128567
0.4402822822822823;-0.02330520227892864;135.77909959540784;0.0;0.0;1078680.8254439367
0.44034334334334335;-0.02345901267205013;136.95458927623986;0.0;0.0;1075601.5552441399
0.4404044044044044;-0.023597420303490782;138.04645646220732;0.0;0.0;1072506.6563854164
