time (s);air mass flow  rate (kg/s);outlet velocity (m/s) x;y;z;pressure
0.03;0;0;0.0;0.0;213607.32136807797
0.063999;0;0;0.0;0.0;213607.32136807797
0.064;0;0.0;0.0;0.0;199607.32136807797
0.06406106106106106;-9.654994157069172e-05;0.6571583780477328;0.0;0.0;199604.58052761568
0.06412212212212212;-0.0009167113193913616;6.240093156177705;0.0;0.0;199578.55764546955
0.06418318318318318;-0.0019397106196459494;13.206295643821884;0.0;0.0;199523.49785716253
0.06424424424424424;-0.002819985214640315;19.205046785863566;0.0;0.0;199443.45871708475
0.0643053053053053;-0.0035282439853427205;24.03714731892908;0.0;0.0;199343.3301168947
0.06436636636636636;-0.004095161773022834;27.911055180217755;0.0;0.0;199227.13088231898
0.06442742742742742;-0.00455360228029249;31.049992762186214;0.0;0.0;199097.9462412433
0.0644884884884885;-0.004929423854955147;33.62950666465813;0.0;0.0;198958.12661982753
0.06454954954954956;-0.005241735091907292;35.779251943484;0.0;0.0;198809.47930357567
0.06461061061061062;-0.005504530697468289;37.59413500071048;0.0;0.0;198653.4136952342
0.06467167167167168;-0.0057281398450475494;39.14416767909666;0.0;0.0;198491.04545958617
0.06473273273273274;-0.00592028824229199;40.481688577669274;0.0;0.0;198323.2705097043
0.0647937937937938;-0.0060868402861052355;41.6464066854529;0.0;0.0;198150.81791346645
0.06485485485485486;-0.006232313163568193;42.66889365379963;0.0;0.0;197974.28819467692
0.06491591591591592;-0.006360235013443595;43.573015797383874;0.0;0.0;197794.18145698862
0.06497697697697698;-0.0064733973090631836;44.37764717969701;0.0;0.0;197610.91833504653
0.06503803803803804;-0.006574035121881011;45.09789272981499;0.0;0.0;197424.85582163147
0.0650990990990991;-0.00666395769105666;45.745973863498065;0.0;0.0;197236.29938275798
0.06516016016016016;-0.0067446443098577395;46.331878632440336;0.0;0.0;197045.51234633202
0.06522122122122122;-0.00681731567647261;46.86384534911285;0.0;0.0;196852.72326171043
0.06528228228228228;-0.006882987653029353;47.34872685200601;0.0;0.0;196658.13173022133
0.06534334334334334;-0.006942512246294979;47.79226809653222;0.0;0.0;196461.913069926
0.06540440440440441;-0.006996609190567214;48.19932002001874;0.0;0.0;196264.22208183276
0.06546546546546547;-0.00704589053733825;48.5740059996818;0.0;0.0;196065.19611642967
0.06552652652652653;-0.007090879983205341;48.9198526512604;0.0;0.0;195864.95759018083
0.06558758758758759;-0.007132028197458121;49.23989352461143;0.0;0.0;195663.61606577237
0.06564864864864865;-0.007169725078558328;49.536751997550255;0.0;0.0;195461.26998347248
0.06570970970970971;-0.007204309631203358;49.81270805732983;0.0;0.0;195258.00811130024
0.06577077077077077;-0.007236077983964648;50.06975249422718;0.0;0.0;195053.91076691213
0.06583183183183183;-0.007265289942070165;50.309631180960935;0.0;0.0;194849.05085289117
0.0658928928928929;-0.007292174377371442;50.533881484174444;0.0;0.0;194643.49473853214
0.06595395395395395;-0.0073169336886296675;50.74386238703177;0.0;0.0;194437.3030145853
0.06601501501501501;-0.0073397475134830545;50.94077955103179;0.0;0.0;194230.53114226027
0.06607607607607607;-0.007360775834229918;51.125706279292345;0.0;0.0;194023.23001374683
0.06613713713713713;-0.007380161589600935;51.29960114055025;0.0;0.0;193815.4464383195
0.0661981981981982;-0.0073980328816371475;51.463322856927554;0.0;0.0;193607.22356555462
0.06625925925925927;-0.007414504848918643;51.61764293747201;0.0;0.0;193398.60125516175
0.06632032032032033;-0.0074296812634415685;51.76325644503474;0.0;0.0;193189.61640129986
0.06638138138138139;-0.007443655897485984;51.900791209879664;0.0;0.0;192980.3032179303
0.06644244244244245;-0.007456513698158666;52.03081574481182;0.0;0.0;192770.69349068502
0.06650350350350351;-0.007468331800411741;52.153846070029516;0.0;0.0;192560.81679985163
0.06656456456456457;-0.007479180403835305;52.270351618672464;0.0;0.0;192350.70071835676
0.06662562562562563;-0.007489123534099477;52.380760364118835;0.0;0.0;192140.3709880347
0.06668668668668669;-0.007498219706348668;52.48546328592019;0.0;0.0;191929.85167697511
